DATA_NAME	PC1	PC2	PC3	PC4	PC5	PC6
L2_RE6_1	2.175144e-02	-3.944783e-02	6.433834e-02	8.436639e-02	1.387097e-02	-2.860604e-02
L2_RE9_1	3.528571e-02	3.658770e-02	6.432657e-02	3.700004e-02	-5.696464e-04	-1.892321e-02
L2_RF12_1	5.642690e-03	-6.692699e-02	7.534356e-02	-2.288489e-02	8.653847e-03	-3.092437e-02
L2_RF13_1	8.964788e-03	-1.103025e-01	-7.473708e-02	5.424161e-03	-3.981013e-02	3.371667e-02
L2_RF14_1	-2.561479e-01	3.883460e-01	-1.293822e-01	-9.118494e-02	-1.179222e-01	-1.815555e-01
L2_RF15_1	2.202866e-01	5.931604e-02	-3.392071e-02	3.013476e-02	2.649212e-01	2.265490e-01
L2_RF2_1	-1.226670e-01	4.088453e-01	-1.671633e-02	-3.134843e-02	-8.541923e-02	-4.735507e-02
L2_RF4_1	5.961182e-02	-7.315274e-02	5.035786e-02	-1.659077e-02	2.269813e-02	-3.593889e-02
L2_RF7_1	7.247631e-02	-2.719976e-02	5.883257e-02	5.182215e-02	-1.764772e-02	-1.300284e-02
L2_RF9_1	2.223655e-02	9.518390e-02	5.650393e-02	-2.121611e-02	-3.508366e-03	1.013687e-02
L2_RG1_1	2.593961e-02	3.965065e-02	7.449733e-02	1.653545e-02	-2.490698e-02	-5.070139e-03
L2_RG10_1	-2.987612e-02	1.109431e-02	4.652188e-02	-2.450445e-02	2.065721e-02	-2.015404e-02
L2_RG13_1	-1.588528e-02	-5.240844e-02	3.419975e-02	3.260196e-02	-7.174380e-03	-2.782527e-02
L2_RG14_1	4.501808e-03	-3.724338e-02	8.192427e-02	-3.790140e-02	3.356577e-03	-4.642323e-03
L2_RG16_1	-1.673268e-02	2.026075e-01	-1.104679e-02	-6.757163e-02	-2.437196e-02	-5.344685e-02
L2_RG17_1	6.237824e-02	-3.702196e-02	5.485022e-02	4.023740e-02	-2.076515e-02	3.963126e-04
L2_RG4_1	6.798313e-02	1.404850e-01	5.080311e-02	-1.979926e-02	-3.911099e-02	-3.813384e-02
L2_RG7_1	2.033114e-03	-2.512430e-02	1.222451e-02	3.140837e-02	4.023053e-03	-1.062592e-02
L2_RG9_1	2.608082e-02	8.342072e-02	7.056580e-02	4.649561e-02	1.327470e-02	3.236260e-03
L2_RH10_1	1.192548e-01	1.300901e-01	-1.993620e-02	-6.646923e-03	-2.779184e-02	-2.800410e-02
L2_RH11_1	-4.502555e-03	2.280736e-01	8.442454e-02	1.036602e-02	-5.270525e-02	-2.068181e-03
L2_RH12_1	7.446824e-02	1.261437e-01	9.403981e-02	4.944936e-02	-2.499503e-03	-3.130556e-03
L2_RH13_1	1.907266e-02	-1.439451e-02	3.352791e-02	2.724636e-02	-5.375284e-03	1.017399e-02
L2_RH15_1	-1.989421e-03	-7.349733e-02	1.359620e-02	6.011732e-02	5.852456e-03	-1.415355e-03
L2_RH16_1	2.078709e-01	-6.386511e-02	1.618526e-02	-7.014480e-04	1.156452e-02	-7.896689e-03
L2_RH18_1	2.211159e-01	9.317182e-02	-7.926027e-02	-2.658099e-03	-4.189349e-03	-3.939793e-02
L2_RH2_1	8.229948e-02	1.931381e-02	3.765648e-02	-2.558785e-03	-4.747397e-03	-4.805856e-03
L2_RH5_1	2.783581e-02	-1.199176e-02	7.283935e-02	2.498523e-02	-8.471910e-03	-2.185828e-02
L2_RH7_1	-7.526002e-03	1.473564e-01	6.036350e-02	2.216834e-03	-4.816168e-02	-2.265172e-03
L2_RH8_1	1.613256e-01	1.956499e-02	-1.906975e-01	5.669444e-02	9.363511e-02	-7.361678e-03
L2_RI1_1	-4.283975e-02	1.914832e-01	8.094382e-02	-4.705152e-02	1.595505e-03	1.942086e-02
L2_RI10_1	1.475204e-01	-3.331462e-02	8.868620e-02	3.735887e-03	-4.438952e-02	-1.840385e-03
L2_RI11_1	1.663382e-02	1.346797e-01	5.834213e-02	-2.679234e-02	-1.031264e-02	-2.054300e-02
L2_RI12_1	3.475601e-01	-1.761204e-01	-7.075719e-03	-9.883470e-03	-7.880102e-03	-1.274359e-02
L2_RI15_1	2.494005e-02	-2.360563e-02	8.712343e-02	3.592298e-03	-6.911313e-03	-3.280265e-02
L2_RI17_1	1.112426e-01	2.268604e-02	4.204488e-02	-2.788175e-02	-1.702721e-02	1.406511e-02
L2_RI2_1	2.144830e-02	7.659426e-02	7.976110e-02	3.488964e-02	-3.031105e-02	-1.829446e-02
L2_RI3_1	-7.323736e-04	-3.934187e-02	7.495729e-02	-2.198200e-02	-5.855963e-03	-1.930781e-02
L2_RI7_1	-3.119288e-02	-1.111432e-03	9.463779e-02	-1.718434e-02	5.366598e-04	1.326665e-02
L2_RJ10_1	2.057157e-02	-6.741486e-02	9.524984e-02	2.936989e-02	9.906213e-03	-2.952860e-02
L2_RJ13_1	4.613282e-03	1.154985e-01	6.513619e-02	-2.867025e-03	-1.023815e-02	-1.148581e-02
L2_RJ3_1	5.818428e-02	-1.042033e-01	4.196542e-02	-9.731514e-03	4.363750e-03	-2.434724e-02
L2_RJ4_1	8.445002e-02	3.579084e-02	1.252429e-01	2.733630e-02	-3.928514e-02	-1.035546e-02
L2_RJ6_1	5.206875e-02	4.586565e-02	1.442552e-01	2.299498e-02	-4.551859e-03	-2.487844e-02
L2_RJ8_1	-7.931360e-02	-7.837723e-03	-1.611720e-01	-7.403664e-02	-4.079547e-02	-4.455492e-02
L2_RK1_1	5.456740e-02	-6.748302e-02	2.865975e-02	1.059359e-02	-1.540953e-02	1.571108e-02
L2_RK10_1	-3.231565e-02	1.279432e-02	7.326528e-02	6.543476e-02	-2.859054e-02	1.602132e-02
L2_RK11_1	-6.765805e-02	-3.828305e-02	-3.398058e-02	-1.163005e-02	-8.868366e-03	-4.119992e-02
L2_RK12_1	1.272153e-02	-3.457577e-02	1.828102e-02	1.037751e-02	-1.735378e-02	1.014493e-02
L2_RK13_1	5.501457e-02	1.498640e-02	4.524696e-02	4.251633e-03	-3.258698e-02	4.229731e-02
L2_RK14_1	4.061732e-02	4.420083e-02	8.091245e-02	2.835132e-02	-7.132281e-03	-3.193195e-03
L2_RK16_1	3.859944e-02	-4.148652e-02	5.683111e-02	3.652108e-02	-1.193146e-02	-2.668945e-02
L2_RK18_1	-1.156087e-03	4.172279e-02	6.494578e-02	2.043403e-02	-7.915109e-03	-7.333534e-04
L2_RK6_1	2.971134e-02	4.930954e-02	4.382202e-02	1.587215e-02	-2.895404e-02	1.781930e-02
L2_RK7_1	-2.450316e-02	4.096705e-02	5.905917e-02	3.122299e-03	-2.658158e-02	1.401821e-02
L3_E13_1	-5.067318e-02	-3.050534e-02	-5.519628e-02	9.987145e-02	3.068086e-02	-2.014072e-02
L3_E14_1	-1.866837e-02	-4.900334e-02	-4.797183e-02	-2.889818e-02	-4.899585e-02	7.465049e-02
L3_EA1_1	-6.627873e-05	-6.584848e-03	5.686511e-02	1.504960e-01	-3.709978e-02	-1.334505e-02
L3_EA10_1	-1.281129e-01	5.790309e-03	-3.668473e-02	4.291218e-02	-8.456451e-03	3.128069e-02
L3_EA12_1	-7.269027e-02	3.832539e-02	-8.218269e-02	8.169152e-03	-1.618958e-02	-1.450341e-02
L3_EA13_1	-2.253823e-02	2.753785e-02	-3.090217e-02	2.107507e-02	-1.955873e-02	1.437600e-02
L3_EA14_1	-6.217097e-02	1.859321e-02	-5.464640e-02	3.832267e-02	-9.925539e-04	-1.143393e-02
L3_EA15_1	-1.059901e-01	-2.488814e-02	6.903995e-03	2.735374e-02	-2.810812e-02	1.304745e-01
L3_EA17_1	-7.141916e-02	-2.013531e-02	-1.353273e-01	-4.093569e-02	-3.805408e-02	-7.308902e-02
L3_EA18_1	-1.259231e-01	-5.293914e-02	-4.359161e-02	2.675869e-02	-6.051904e-02	-1.036944e-02
L3_EA2_1	-9.813196e-02	-5.372730e-03	-2.490062e-02	2.420255e-02	4.077993e-02	1.255629e-02
L3_EA3_1	-5.984204e-02	-1.200449e-01	-1.051114e-01	5.160900e-03	-4.847673e-02	6.819826e-02
L3_EA4_1	-1.134301e-01	2.530848e-02	-5.895517e-02	2.790822e-02	-1.705139e-02	1.268258e-02
L3_EA5_1	-1.659117e-01	3.550823e-02	-7.258061e-02	-5.018059e-03	-6.190745e-03	2.711848e-03
L3_EA7_1	-1.218360e-02	1.212690e-03	-3.717941e-02	3.424393e-03	-2.887716e-02	2.067353e-03
L3_EA8_1	7.018185e-02	-4.682287e-02	-1.993439e-01	-2.768306e-02	-5.625552e-02	1.477226e-02
L3_EA9_1	4.214762e-02	-9.258039e-02	4.415238e-02	-5.981811e-02	-4.132737e-02	-6.029902e-02
L3_EB1_1	-8.218006e-02	-3.170329e-02	-1.860149e-02	6.273520e-03	1.833665e-02	2.993174e-03
L3_EB10_1	-9.860521e-02	6.212730e-02	-2.771565e-02	6.077823e-02	1.039655e-02	-2.179013e-02
L3_EB11_1	-1.124990e-01	5.933510e-02	-1.952064e-02	9.660257e-03	-2.845919e-02	2.084776e-02
L3_EB12_1	1.534220e-01	-1.458566e-01	-1.923136e-01	-1.305103e-03	-3.483329e-02	5.179905e-03
L3_EB13_1	-1.241368e-01	1.634360e-02	-2.622283e-03	2.018757e-02	3.113124e-02	-1.777650e-02
L3_EB14_1	-5.464075e-02	3.919356e-04	-5.300329e-02	3.994910e-02	-1.299112e-02	-1.001832e-02
L3_EB15_1	-1.649730e-01	7.656500e-02	-6.857734e-02	5.194997e-02	-2.253774e-02	-1.893093e-02
L3_EB16_1	-1.041773e-01	1.798654e-02	4.243533e-02	8.675592e-02	-2.928446e-02	5.243778e-02
L3_EB17_1	-1.038840e-01	7.327107e-02	-8.001393e-02	6.171457e-03	5.383801e-03	9.501031e-03
L3_EB19_1	-9.914798e-02	4.635541e-03	-5.291801e-02	1.257857e-02	1.234478e-02	3.862033e-02
L3_EB2_1	-6.082783e-02	2.738241e-02	-5.719985e-02	3.489544e-02	-3.211221e-03	-2.441581e-02
L3_EB3_1	-1.044104e-01	-7.325243e-03	-3.898977e-02	-1.124367e-02	-1.872033e-03	9.027742e-03
L3_EB4_1	-1.069466e-01	-4.739062e-02	-2.083195e-03	-1.446869e-02	4.942104e-02	6.600987e-03
L3_EB5_1	-1.788236e-02	-9.697124e-02	-1.470844e-02	-9.123019e-03	-1.495077e-02	1.856102e-02
L3_EB6_1	2.513860e-02	-1.338879e-01	-1.353605e-02	1.598233e-02	-1.108320e-02	-1.937517e-02
L3_EB7_1	-3.411238e-02	2.672346e-02	2.487088e-02	1.402949e-01	-4.550099e-02	-1.879976e-02
L3_EB8_1	-1.161561e-01	1.468127e-02	-5.479766e-02	2.070537e-02	1.385326e-02	-3.206517e-05
L3_EB9_1	-9.641246e-02	-1.026567e-02	-2.399857e-02	-9.368526e-03	1.667177e-02	1.861654e-02
L3_EC1_1	-1.342038e-01	-1.432400e-02	-6.518725e-02	1.432750e-03	1.883457e-02	3.758860e-02
L3_EC10_1	-1.005186e-01	1.882437e-02	-6.905782e-02	3.677566e-02	1.289046e-02	-3.142998e-02
L3_EC11_1	-6.017907e-02	3.142179e-02	2.203931e-02	2.292895e-03	-2.320735e-03	4.970804e-02
L3_EC12_1	-2.565822e-02	1.225876e-02	4.726561e-02	3.199245e-02	-6.836387e-03	5.749756e-03
L3_EC15_1	-1.131173e-01	4.575450e-02	-1.003052e-01	2.531846e-02	-1.028588e-03	-5.256625e-02
L3_EC16_1	1.131521e-03	1.040990e-02	-1.915473e-01	1.354566e-02	3.232524e-02	-3.910115e-02
L3_EC17_1	1.578081e-02	-1.247119e-01	-1.435717e-01	-1.200712e-02	-7.795072e-02	6.935295e-02
L3_EC18_1	-1.258204e-01	-2.423325e-02	-6.900930e-02	2.429296e-02	5.738727e-02	5.342352e-03
L3_EC2_1	1.004131e-01	-9.786070e-02	-8.515695e-02	-2.363088e-02	-1.108100e-01	3.936752e-02
L3_EC3_1	2.319483e-02	-5.800924e-02	-1.360116e-01	-6.085700e-02	-5.711149e-02	4.021569e-03
L3_EC4_1	-1.041051e-01	1.025935e-02	8.647008e-03	4.458493e-02	-2.535906e-02	2.821717e-02
L3_EC5_1	-5.618066e-02	-1.011022e-02	-1.110595e-01	2.888511e-02	-3.409402e-02	3.687795e-02
L3_EC6_1	-1.007754e-01	1.708867e-02	-9.919977e-02	1.852689e-02	-4.158968e-02	-7.068394e-03
L3_EC7_1	-7.806763e-02	-1.025018e-02	2.400192e-02	6.228095e-02	-1.922705e-02	7.711666e-02
L3_EC8_1	1.133581e-01	-1.219992e-01	-1.096439e-01	-1.180223e-02	-7.252970e-02	7.358871e-02
L3_EC9_1	-8.685796e-02	5.242840e-03	-4.552358e-02	7.927257e-04	3.125283e-03	3.015675e-02
L3_ED1_1	1.145128e-01	-1.364009e-01	-1.304498e-01	2.437860e-02	-3.909333e-02	-1.019988e-02
L3_ED10_1	-1.648544e-01	4.349466e-02	-3.020585e-02	9.194949e-03	-9.833107e-03	-5.746533e-03
L3_ED11_1	-8.069939e-02	7.457477e-02	-9.054991e-02	4.642587e-02	-2.061419e-02	-1.660580e-02
L3_ED12_1	7.878761e-02	1.506660e-01	2.626281e-02	5.181224e-02	-6.639857e-02	-1.905077e-02
L3_ED13_1	-1.008389e-01	-1.761300e-02	-3.327589e-02	1.288405e-02	6.393505e-02	3.361367e-02
L3_ED14_1	2.661984e-01	-1.757451e-01	-1.738635e-01	1.153673e-02	-8.494576e-02	-2.030437e-02
L3_ED15_1	-1.205210e-01	3.535315e-02	-3.072430e-02	9.351708e-03	-8.961272e-03	4.573902e-04
L3_ED16_1	-1.121605e-01	-1.119928e-02	-3.830182e-02	1.509543e-02	3.613032e-02	5.791408e-02
L3_ED17_1	-9.881737e-02	2.128811e-02	-4.498883e-02	-7.890408e-03	3.946883e-02	-1.191329e-02
L3_ED18_1	-5.886932e-02	9.138105e-03	-1.420988e-01	1.892640e-02	-3.590129e-02	-7.539843e-02
L3_ED2_1	-1.151811e-01	-1.038526e-03	-6.081468e-02	3.658789e-02	6.404778e-02	4.916467e-02
L3_ED3_1	-1.028634e-01	9.410691e-03	-4.607531e-02	4.839985e-02	4.276989e-02	4.100147e-02
L3_ED5_1	-1.187896e-01	-2.538440e-02	-5.920866e-02	6.863537e-02	3.957987e-02	1.322622e-02
L3_ED6_1	-9.353322e-02	1.297107e-02	-7.473365e-03	-1.502813e-02	2.364410e-03	3.834468e-02
L3_ED7_1	-1.225422e-01	-1.319211e-02	-5.387421e-02	3.705456e-02	-4.982677e-02	8.302833e-02
L3_ED8_1	-2.685801e-02	-2.410689e-02	-3.702869e-03	1.029973e-01	2.500726e-02	-1.579694e-03
L3_ED9_1	-1.306422e-01	-8.517562e-02	-1.350025e-01	5.400415e-02	2.489617e-02	5.697159e-02
L3_EE1_1	-1.194454e-01	2.353585e-02	-7.911135e-02	2.489703e-02	-3.870402e-03	-1.518911e-03
L3_EE10_1	-9.703632e-02	-6.873072e-02	-3.874161e-02	9.825389e-02	-2.886737e-02	3.430754e-02
L3_EE11_1	-6.913784e-02	2.733758e-03	-6.897012e-02	1.468362e-02	1.986219e-02	-3.603827e-04
L3_EE12_1	-1.047244e-01	7.086488e-03	-4.474062e-02	3.633945e-02	9.668982e-03	-2.607457e-02
L3_EE13_1	-1.220581e-01	1.272783e-02	-1.151807e-02	2.747599e-02	-2.021960e-03	4.492100e-02
L3_EE15_1	-1.549434e-01	-2.789023e-02	-6.517222e-02	3.351700e-02	6.404726e-02	1.542585e-02
L3_EE16_1	-1.448364e-01	2.199748e-02	-3.668828e-02	2.210822e-02	5.063808e-02	2.948913e-02
L3_EE17_1	-1.368954e-01	1.896777e-02	-4.169939e-02	2.515053e-02	-1.088110e-02	-1.143018e-02
L3_EE2_1	-1.640340e-01	8.362753e-02	-7.379863e-02	3.437311e-03	-3.875229e-02	-5.575328e-03
L3_EE3_1	2.071888e-02	-1.042039e-01	-5.472488e-02	4.712468e-02	-3.026244e-02	9.152900e-03
L3_EE4_1	-6.423785e-02	-5.834119e-02	-4.003586e-02	-1.874295e-02	-3.305811e-02	-1.461560e-02
L3_EE5_1	-1.733384e-01	-2.700035e-02	-3.144244e-02	2.044097e-03	-1.378503e-02	-1.200136e-02
L3_EE6_1	-5.044540e-02	-2.647454e-02	-5.227475e-02	1.921602e-02	-2.893136e-02	7.938192e-03
L3_EE7_1	-1.270630e-01	2.253314e-02	-7.160108e-02	2.382682e-02	3.527041e-02	-1.881848e-02
L3_EE8_1	-1.278646e-01	-3.162305e-02	-1.707796e-02	9.840016e-03	4.260728e-02	1.005406e-02
L3_EE9_1	-4.647573e-02	3.311873e-03	1.755312e-02	-1.824396e-02	-1.035658e-01	8.320338e-02
L3_EF1_1	2.514470e-02	1.769885e-02	-8.211896e-03	3.135752e-02	-2.674337e-02	2.275105e-02
L3_EF10_1	1.561040e-02	-1.522546e-02	2.937785e-03	7.668759e-02	-2.363835e-02	1.917141e-02
L3_EF11_1	-1.023518e-02	4.000809e-02	2.740768e-02	6.538193e-02	-7.437223e-03	2.441452e-02
L3_EF12_1	-3.110953e-02	-1.498173e-02	-1.413106e-03	5.773034e-02	2.891130e-03	1.410085e-02
L3_EF13_1	6.974547e-02	-1.973213e-02	5.193294e-03	6.649642e-02	-5.980541e-03	-2.017117e-03
L3_EF14_1	5.125989e-02	-4.854440e-02	-7.041736e-02	-2.588026e-02	-6.265539e-02	2.888274e-02
L3_EF15_1	1.062143e-03	5.649801e-03	5.318956e-02	1.239274e-01	-1.880420e-02	3.229159e-03
L3_EF16_1	-1.903975e-02	9.164233e-02	4.690240e-02	4.571544e-02	-4.916963e-02	2.150211e-02
L3_EF18_1	-4.454241e-02	1.229611e-02	-8.594737e-02	2.653762e-02	2.318772e-02	1.425544e-02
L3_EF2_1	-1.225258e-02	-1.175697e-02	-6.389312e-02	2.312831e-03	1.388454e-02	9.180668e-03
L3_EF3_1	-1.694371e-02	1.403184e-02	-7.982775e-02	-6.433862e-04	9.404676e-03	-3.395851e-02
L3_EF4_1	6.469531e-02	-8.908960e-02	-1.334080e-01	1.265381e-02	-5.271508e-02	-4.401855e-02
L3_EF5_1	5.322497e-02	-4.577985e-02	-5.589113e-02	-4.238774e-02	-5.948153e-02	3.005176e-02
L3_EF6_1	-1.066704e-01	-5.065348e-02	-5.608582e-02	2.025338e-02	2.693844e-02	2.115102e-02
L3_EF7_1	-1.593928e-02	1.382908e-02	4.004527e-02	4.584072e-02	1.042407e-02	3.517141e-03
L3_EF8_1	-4.869258e-02	-6.520858e-03	-9.020191e-02	-2.021221e-02	-2.002237e-03	-5.421938e-02
L3_EF9_1	-5.252589e-02	1.292798e-01	-1.036834e-02	3.921542e-02	-2.647725e-02	5.783539e-03
L3_EG1_1	1.320278e-02	-2.200646e-02	-4.596614e-02	3.848922e-02	-5.560445e-02	-5.312304e-03
L3_EG11_1	-2.155484e-02	-3.226788e-02	-7.377248e-02	3.507296e-02	-2.765919e-04	6.046459e-03
L3_EG12_1	-7.720481e-04	-2.536522e-03	-4.931497e-02	-5.431044e-02	-5.472260e-02	4.532209e-02
L3_EG14_1	-4.081580e-02	6.998710e-02	-1.279363e-02	4.294197e-03	-1.547044e-03	2.974675e-02
L3_EG15_1	-5.531616e-02	4.934235e-02	-2.699849e-02	-1.633206e-02	-1.030654e-03	-5.988699e-02
L3_EG16_1	-1.185804e-02	2.870630e-02	-7.541091e-02	5.661853e-04	2.048480e-02	-3.754209e-02
L3_EG17_1	-1.095773e-02	-1.221442e-01	5.996323e-02	-8.161862e-02	-4.322209e-02	-6.530847e-02
L3_EG18_1	9.766403e-03	-1.325837e-01	7.630235e-02	-5.318768e-02	-7.135135e-02	-4.186627e-02
L3_EG2_1	2.407831e-02	-6.511295e-03	-5.266536e-02	5.089254e-02	1.302399e-02	1.701355e-02
L3_EG3_1	1.599285e-01	-1.260885e-01	-1.468025e-01	-1.400309e-02	-9.745012e-02	2.113860e-02
L3_EG4_1	-8.412602e-02	6.355352e-03	-3.363692e-02	5.145074e-02	1.541843e-02	3.280758e-02
L3_EG5_1	-9.512433e-02	1.882513e-01	-5.412918e-03	1.852053e-02	3.142145e-02	-4.411517e-02
L3_EG7_1	-1.004417e-01	2.336700e-02	1.620277e-02	1.027764e-02	-2.342708e-02	4.582948e-03
L3_EG8_1	-1.646599e-01	7.543537e-02	-1.004871e-01	-4.932193e-02	-1.334795e-02	-4.792465e-02
L3_EG9_1	2.674719e-02	-2.902097e-03	1.710534e-02	1.068434e-01	-3.279236e-02	7.207151e-03
L3_EH1_1	-1.252747e-01	-4.501046e-02	5.622736e-02	1.078982e-02	2.435573e-02	7.344557e-02
L3_EH10_1	-4.526032e-02	2.804136e-02	-4.329196e-02	-1.185488e-03	2.942810e-02	-6.798983e-03
L3_EH12_1	-2.436141e-04	-2.608809e-02	-7.300815e-03	4.822792e-02	4.853981e-02	-7.729577e-03
L3_EH13_1	-1.283342e-02	9.215831e-02	-2.499263e-02	3.869474e-03	-5.264654e-03	2.999396e-02
L3_EH14_1	3.720041e-03	2.750877e-02	3.382069e-02	3.881104e-02	-1.231005e-02	-1.994674e-02
L3_EH15_1	3.604168e-02	-7.811542e-02	-7.117710e-02	-6.253808e-02	-6.073731e-02	4.191677e-02
L3_EH16_1	-1.205252e-02	5.805542e-02	5.067537e-02	6.225169e-02	-1.136029e-02	2.050280e-02
L3_EH17_1	-1.189880e-01	1.114751e-02	-9.366685e-02	-2.367328e-02	3.126807e-02	-1.030615e-02
L3_EH18_1	-1.177645e-01	1.814802e-02	-3.101683e-02	1.197107e-02	2.651307e-02	-3.128388e-03
L3_EH2_1	7.230329e-02	-4.565718e-02	-5.031607e-02	2.965296e-02	-4.831559e-02	-4.423623e-03
L3_EH3_1	4.392447e-02	-3.745737e-03	-5.901308e-02	4.888597e-02	-1.496133e-02	2.209054e-02
L3_EH4_1	-1.162484e-02	-1.644330e-02	-7.022458e-03	-6.811928e-03	3.811898e-02	-5.051630e-03
L3_EH7_1	3.142531e-02	-1.533347e-02	-3.261809e-02	-1.120603e-02	-3.742335e-02	2.319435e-02
L3_EH8_1	4.519969e-03	2.713502e-02	-2.297138e-02	4.326848e-02	1.954964e-02	-8.068632e-02
L3_EH9_1	2.578884e-02	-3.610865e-02	-4.978416e-02	-7.457126e-02	-6.455377e-02	1.619970e-02
L3_EI10_1	1.083335e-01	1.772727e-02	-7.942625e-02	-4.326074e-03	-4.347395e-02	1.389300e-02
L3_EI11_1	-1.073039e-01	6.270172e-02	-3.987392e-02	5.639833e-02	4.570940e-02	4.270726e-02
L3_EI12_1	-5.142308e-02	1.695666e-02	-2.641883e-02	1.663414e-02	-6.730465e-03	1.308861e-02
L3_EI13_1	-6.102866e-03	3.572316e-02	-1.410992e-02	4.755071e-02	-2.688718e-02	6.067307e-03
L3_EI14_1	-1.356811e-01	2.774492e-02	-7.850216e-02	2.216240e-02	3.659211e-02	-7.146226e-03
L3_EI15_1	3.095847e-02	-2.098537e-02	1.931809e-03	6.220500e-02	8.624013e-03	-4.290380e-02
L3_EI16_1	1.679759e-02	2.984331e-02	-1.327018e-03	5.947643e-02	-1.669340e-02	-1.375569e-02
L3_EI17_1	2.672258e-02	-7.812219e-02	-1.034628e-01	-1.306340e-02	-2.160721e-02	2.894225e-02
L3_EI18_1	-8.607315e-02	2.039963e-02	-3.207799e-02	6.475413e-02	3.250823e-02	1.421613e-02
L3_EI2_1	1.350964e-01	-9.283283e-02	-3.068856e-02	-2.707891e-02	-1.576107e-02	1.355289e-02
L3_EI3_1	9.187233e-02	-8.000478e-02	-9.765114e-02	-6.630457e-03	-2.204376e-02	3.122987e-02
L3_EI4_1	-3.065110e-02	2.597573e-03	1.106702e-02	6.096053e-02	-1.809742e-02	-1.145768e-02
L3_EI5_1	-1.246040e-01	-1.760606e-02	-1.187718e-01	1.270263e-02	7.245767e-02	-2.312236e-02
L3_EI6_1	-6.974654e-02	4.065999e-03	1.516799e-02	3.579738e-02	1.352997e-02	4.156484e-02
L3_EI7_1	7.258356e-02	-2.877535e-02	-4.634060e-02	1.107558e-02	-1.601906e-02	-2.409633e-02
L3_EI8_1	2.798523e-02	3.960211e-02	-2.952861e-02	-2.071973e-02	-2.492026e-02	2.426963e-02
L3_EI9_1	-6.047313e-02	-1.345024e-02	-3.419934e-02	5.836297e-02	2.926135e-02	3.439945e-03
L3_EJ1_1	-2.461139e-02	2.588193e-02	5.527461e-03	5.157043e-02	-2.066608e-02	9.437829e-03
L3_EJ10_1	-1.057261e-01	2.010708e-02	-1.647298e-02	-1.164924e-03	2.237987e-02	4.450921e-02
L3_EJ11_1	1.680499e-02	-5.262231e-02	-8.171133e-02	2.627608e-02	-5.509307e-03	-7.926823e-03
L3_EJ12_1	-7.957494e-02	-6.378717e-02	6.983917e-03	-6.472758e-03	2.938740e-02	-5.444749e-03
L3_EJ13_1	-6.247490e-02	1.540018e-02	-1.675217e-02	3.645058e-02	1.493223e-02	2.626795e-02
L3_EJ14_1	-6.045429e-02	3.758381e-02	-8.876162e-02	-3.745336e-02	-5.075313e-02	3.833636e-03
L3_EJ15_1	-4.377587e-02	-4.551272e-03	-7.571056e-02	2.186738e-02	4.494129e-03	-4.228385e-02
L3_EJ16_1	1.103097e-02	-1.972141e-02	-4.548868e-02	9.255329e-03	-1.015434e-02	3.970204e-03
L3_EJ17_1	8.019206e-02	-4.971139e-02	-1.855808e-02	5.305507e-02	-5.009688e-02	-1.544058e-02
L3_EJ18_1	-2.098897e-02	-4.506219e-02	-7.820663e-02	1.043716e-02	-3.750823e-02	6.972664e-04
L3_EJ2_1	-5.400626e-02	-1.446987e-03	-5.145184e-02	2.348073e-02	1.084544e-02	-2.402038e-02
L3_EJ3_1	1.046839e-01	-1.178110e-01	-4.946771e-02	2.733144e-02	-2.241456e-03	-8.453693e-03
L3_EJ4_1	-8.950975e-02	3.448362e-03	-3.829690e-02	1.940290e-02	2.639033e-02	5.188076e-02
L3_EJ6_1	-5.383981e-03	1.884102e-03	-3.113612e-02	3.828319e-02	8.195363e-03	-5.086108e-03
L3_EJ7_1	6.204892e-02	2.538278e-02	-8.918533e-03	5.202661e-02	-1.654902e-02	-1.118444e-02
L3_EJ8_1	-3.903124e-02	-7.380420e-04	-3.093547e-02	3.638286e-02	-5.207688e-04	-1.914092e-03
L3_EJ9_1	-3.697488e-02	-9.654801e-03	-2.577505e-02	-2.267487e-02	-5.200671e-02	2.038145e-02
L3_EK1_1	-1.754227e-01	5.082354e-02	-4.316295e-02	3.558803e-02	-4.472993e-02	4.790757e-02
L3_EK10_1	-6.256275e-03	3.227601e-02	5.177518e-03	1.822555e-02	-1.829603e-02	-6.076198e-03
L3_EK11_1	-5.361963e-02	5.259278e-02	-4.434238e-02	1.900062e-02	1.313269e-02	2.843562e-02
L3_EK12_1	7.140336e-02	-5.438010e-02	-1.856227e-02	8.525832e-02	2.443541e-02	-7.897311e-02
L3_EK13_1	2.025072e-02	3.039000e-02	3.289920e-02	2.651676e-02	5.357811e-03	1.735834e-02
L3_EK14_1	-4.680807e-02	-2.478998e-02	-5.085717e-02	6.364338e-03	2.225491e-02	-1.152609e-02
L3_EK15_1	7.366440e-03	-2.236541e-02	-3.784082e-02	7.365639e-02	-3.788938e-03	-4.831674e-02
L3_EK16_1	-7.372469e-02	4.908326e-03	-1.246734e-02	-1.227672e-02	5.588744e-02	2.134674e-02
L3_EK17_1	-1.128440e-01	5.150268e-02	-5.351519e-02	8.794389e-03	-3.717057e-04	1.814240e-02
L3_EK18_1	2.321606e-02	-1.052799e-02	-4.798742e-02	4.042803e-02	-1.386837e-02	-1.100641e-02
L3_EK2_1	1.818059e-02	-3.936653e-02	-2.937498e-02	1.427624e-02	-2.078748e-02	-3.293337e-02
